gender,annual_income_$,transmission,color,price_$,body_style,dealer_region,price_category,annual_income_category
1,1655000,1,2,17500,4,4,1,3
1,13500,0,2,22001,2,4,0,1
1,1710000,1,0,44000,1,4,2,3
1,1010000,0,0,28000,4,6,2,0
1,13500,1,1,27001,1,4,2,1
1,710000,1,0,27000,2,6,0,2
1,1800000,0,1,31000,4,1,2,3
1,1302000,1,2,17201,1,3,1,3
1,1280000,0,1,25001,3,0,0,3
1,13500,1,0,53000,1,1,2,1
1,425000,0,0,26000,0,3,0,2
0,1416000,0,1,19600,1,4,0,3
1,13500,0,0,26000,2,6,0,1
0,490000,0,0,18001,1,1,1,2
1,13500,1,1,24001,1,1,0,1
1,1170000,0,1,46000,3,5,2,3
0,300000,1,1,17000,2,5,1,1
1,535000,1,1,17000,4,5,1,2
0,545000,1,1,17000,2,2,1,2
0,1070000,1,0,36000,1,3,2,0
0,706000,1,1,33000,4,5,2,2
1,13500,0,0,39000,4,0,2,1
0,660000,0,1,42000,1,6,2,2
1,13500,1,1,21001,1,2,0,1
1,1150000,0,1,22001,2,4,0,3
1,1601000,1,1,20100,3,2,0,3
1,13500,1,1,16001,3,5,1,1
1,981000,1,2,21000,3,2,0,0
1,1560000,0,1,17000,4,5,1,3
1,13500,0,2,19000,2,1,1,1
0,520000,1,1,24000,1,6,0,2
0,979888,1,1,21880,4,1,0,0
1,13500,1,0,36000,0,3,2,1
1,13500,0,0,26000,1,0,0,1
1,725000,0,1,22000,3,4,0,0
0,13500,1,1,17000,4,4,1,1
0,13500,0,0,41000,4,6,2,1
1,1423000,0,1,31301,4,2,2,3
1,551000,1,1,43000,2,6,2,2
1,1753000,0,1,19301,1,6,0,3
1,425000,0,1,15000,4,2,1,2
1,366000,1,2,17000,0,1,1,2
1,436000,1,0,36000,1,4,2,2
1,695000,1,0,17001,1,1,1,2
0,470000,0,2,31000,1,6,2,2
1,860000,0,0,26001,1,5,0,0
0,1445000,1,0,25501,3,6,0,3
1,477000,0,0,26001,4,1,0,2
1,1115000,1,0,17500,1,2,1,3
1,921000,0,0,18000,0,3,1,0
1,879000,0,0,39000,4,5,2,0
1,1100000,0,1,10001,3,6,1,0
0,13500,1,2,25001,4,4,0,1
1,420000,0,2,57000,3,2,2,2
1,485000,1,1,57001,2,1,2,2
0,1560000,1,2,34000,4,3,2,3
1,13500,1,0,15000,3,4,1,1
1,1500000,0,1,19000,1,3,1,3
0,1845000,0,0,31500,3,2,2,3
1,1259000,0,1,19900,2,5,0,3
1,640000,1,1,24000,2,0,0,2
1,652500,0,1,25501,3,5,0,2
1,645000,0,0,18000,4,5,1,2
1,13500,1,1,28001,4,1,2,1
1,1660000,0,0,21000,1,6,0,3
0,470000,1,1,26000,0,5,0,2
0,790000,0,0,22000,4,2,0,0
1,740000,1,1,29000,0,1,2,0
1,795000,1,0,16000,3,6,1,0
0,13500,0,2,31000,2,1,2,1
1,825000,1,1,54000,4,0,2,0
1,760000,1,2,19000,1,3,1,0
1,1005000,0,1,20501,1,2,0,0
1,520000,0,0,22000,2,6,0,2
1,1550000,1,2,49000,3,4,2,3
1,13500,0,2,22000,1,2,0,1
1,638000,0,1,35000,4,3,2,2
1,13500,1,1,21000,3,2,0,1
1,1420000,1,0,34000,1,3,2,3
1,13500,0,0,31000,4,2,2,1
1,1288000,0,2,25800,2,2,0,3
1,442000,0,0,12001,1,4,1,2
1,640000,0,1,31000,1,3,2,2
1,13500,1,1,45001,2,2,2,1
1,880000,1,0,42001,2,5,2,0
1,1380000,0,0,16000,4,2,1,3
1,740000,0,1,31000,4,3,2,0
0,410000,0,1,19000,0,6,1,2
1,1200000,1,0,18000,0,4,1,3
0,556000,1,0,51000,1,3,2,2
1,13500,1,0,22000,0,6,0,1
0,13500,0,0,18000,4,3,1,1
0,644500,1,2,24501,2,1,0,2
0,13500,0,2,15000,1,5,1,1
1,522000,0,0,9000,1,6,1,2
1,820000,0,0,21000,1,5,0,0
0,680000,1,2,20000,3,2,0,2
1,1175000,0,1,29500,4,0,2,3
1,1055000,0,0,9501,1,6,1,0
1,660000,0,0,19000,4,4,1,2
1,13500,0,1,22001,3,5,0,1
1,1385000,1,0,42500,2,4,2,3
0,1172500,0,1,18250,1,1,1,3
0,1195000,0,0,27501,1,1,2,3
1,625000,0,1,19000,0,0,1,2
1,1140000,1,1,29000,3,2,2,3
1,13500,1,2,29001,4,4,2,1
1,950000,0,1,39001,4,4,2,0
1,1350000,1,1,25000,3,3,0,3
1,995000,1,1,41000,4,3,2,0
1,1200000,1,0,17001,1,2,1,3
1,477500,1,2,24500,3,3,0,2
1,671000,0,2,23000,3,1,0,2
0,410000,0,0,21000,3,1,0,2
1,1335000,1,1,28500,1,5,2,3
1,1855000,0,1,22500,2,5,0,3
1,1002000,0,0,26200,4,3,0,0
1,1190000,0,0,16000,4,1,1,3
1,1900000,1,1,19000,1,6,1,3
1,970000,0,1,25000,0,1,0,0
1,1755000,1,0,38500,1,3,2,3
1,1125000,0,1,20500,0,5,0,3
1,462250,1,1,24250,1,0,0,2
1,13500,1,0,29001,1,6,2,1
1,370000,0,2,31000,3,0,2,2
0,675500,0,0,17500,1,0,1,2
1,1550000,1,2,34001,3,4,2,3
1,13500,0,0,16000,4,0,1,1
1,310000,0,1,42000,2,6,2,1
1,13500,1,0,42000,2,0,2,1
1,1800000,0,1,51001,4,4,2,3
1,460000,1,0,44000,2,0,2,2
0,240000,0,0,39000,3,2,2,1
1,632500,0,2,15501,3,5,1,2
1,600000,1,2,49000,3,6,2,2
1,365000,1,1,17000,2,1,1,1
1,840000,0,2,19001,3,2,1,0
1,2320000,0,0,31001,3,2,2,3
0,553000,0,1,15000,1,3,1,2
1,510000,1,1,26001,0,3,0,2
1,820000,1,0,34000,1,6,2,0
1,1700000,0,1,25000,3,0,0,3
1,703000,1,1,41000,3,1,2,2
0,752000,1,0,22000,2,1,0,0
1,705000,0,0,22001,3,1,0,2
1,1600000,0,0,9000,3,0,1,3
1,13500,0,1,31000,4,0,2,1
1,600000,0,0,45001,1,4,2,2
0,13500,1,2,34001,2,1,2,1
1,420000,1,0,19000,3,4,1,2
1,820000,0,1,24001,4,6,0,0
1,490000,1,1,12000,1,0,1,2
1,640000,0,1,12000,2,2,1,2
1,1310000,0,2,28000,1,4,2,3
1,13500,0,0,31001,2,1,2,1
0,670000,0,0,28000,2,6,2,2
1,1825000,1,2,21500,4,5,0,3
1,345000,0,1,31000,1,6,2,1
0,545000,1,1,17000,2,3,1,2
0,387500,1,0,18500,0,0,1,2
1,1425000,0,2,41500,3,6,2,3
1,13500,0,0,41000,3,3,2,1
1,13500,1,0,18001,3,5,1,1
1,470000,1,1,13000,2,4,1,2
1,1010000,0,0,31000,3,5,2,0
1,1320000,0,1,21001,1,1,0,3
1,811000,1,2,25000,1,5,0,0
1,550000,0,0,45001,0,1,2,2
1,372000,0,1,31001,1,2,2,2
1,2315000,0,2,16501,3,3,1,3
1,1900000,1,1,22000,3,5,0,3
1,13500,0,0,22000,4,1,0,1
1,630000,1,1,13000,1,0,1,2
1,490000,0,2,13000,1,4,1,2
1,1880000,0,0,27000,0,2,0,3
0,408000,0,0,39000,2,1,2,2
1,13500,0,0,16000,4,4,1,1
0,13500,1,2,26000,3,2,0,1
0,13500,1,2,31000,3,3,2,1
1,651000,1,0,18001,0,3,1,2
0,1950000,0,1,36000,2,4,2,3
1,609000,0,2,19001,0,3,1,2
1,13500,1,0,49000,1,2,2,1
1,412250,0,0,26250,4,1,0,2
1,13500,0,1,22000,1,2,0,1
1,13500,0,0,18000,4,5,1,1
1,900000,1,2,21001,3,4,0,0
1,1405000,1,1,21501,1,1,0,3
1,555500,0,1,38500,4,5,2,2
1,661000,1,0,44000,1,1,2,2
1,2320000,0,1,42000,1,1,2,3
1,13500,0,0,22001,0,3,0,1
1,1400000,0,1,21000,4,6,0,3
1,670000,0,2,15000,2,1,1,2
0,355000,0,0,22000,2,1,0,1
1,13500,1,1,24000,3,3,0,1
0,599900,0,2,19900,2,6,0,2
1,772000,1,2,21000,3,2,0,0
1,1760000,0,0,24000,3,2,0,3
1,660000,1,2,17000,0,4,1,2
1,605000,1,1,17000,3,1,1,2
1,1665000,0,2,39501,1,6,2,3
1,468000,1,0,44000,3,2,2,2
1,460000,0,1,25000,3,4,0,2
1,13500,0,2,29001,4,2,2,1
0,13500,1,0,22000,2,2,0,1
1,700000,0,2,22000,1,3,0,2
0,1300000,1,2,17000,3,5,1,3
0,700000,0,0,24000,3,4,0,2
1,1715000,0,1,46500,2,1,2,3
1,13500,1,0,25000,3,6,0,1
1,960000,0,2,24000,4,1,0,0
1,13500,1,0,22000,3,2,0,1
1,1255000,1,1,14500,3,6,1,3
0,485000,0,0,18001,4,0,1,2
1,1322000,0,2,41200,3,6,2,3
0,1286000,0,1,46600,4,4,2,3
1,1850000,0,0,22000,3,6,0,3
1,626800,1,1,11800,0,1,1,2
0,13500,0,0,12000,3,4,1,1
0,780000,1,2,12000,1,6,1,0
1,2205000,1,2,22500,3,3,0,3
1,771000,0,1,25000,1,3,0,0
1,13500,0,2,22000,3,3,0,1
1,1915000,1,0,11500,4,0,1,3
1,13500,0,0,39001,4,3,2,1
1,1280000,0,2,15001,4,1,1,3
1,13500,0,1,29000,2,1,2,1
1,1770000,0,1,31001,4,2,2,3
1,840000,0,1,21000,0,1,0,0
1,13500,0,0,27001,3,2,2,1
1,1700000,0,1,31000,1,2,2,3
0,1420000,1,1,21000,4,1,0,3
1,13500,1,1,29001,3,6,2,1
1,13500,1,2,19000,1,1,1,1
1,845000,1,2,43000,4,2,2,0
1,1291000,0,1,25100,3,3,0,3
1,1250000,0,0,26001,1,6,0,3
1,1050000,0,1,25000,3,1,0,0
1,2273000,0,1,31300,1,1,2,3
1,1301000,0,1,19100,4,5,0,3
1,13500,1,1,33000,4,0,2,1
1,1430000,0,0,16000,4,1,1,3
1,1060000,0,2,57001,0,3,2,0
1,1355000,1,1,12501,1,0,1,3
1,13500,1,0,22000,3,2,0,1
0,650000,0,0,12000,3,1,1,2
1,13500,0,1,22001,2,6,0,1
0,750000,0,0,17001,1,4,1,0
0,542000,0,1,25000,1,2,0,2
0,1050000,0,0,22001,2,2,0,0
1,1550000,0,2,24000,1,5,0,3
1,1000000,0,0,49000,1,6,2,0
1,695000,0,1,19000,4,5,1,2
1,450000,1,1,21001,4,1,0,2
1,752000,1,1,43000,4,5,2,0
1,13500,1,1,54001,4,5,2,1
0,650000,1,1,28000,0,0,2,2
1,650000,0,0,16000,3,0,1,2
1,702000,1,1,21000,0,1,0,2
1,310000,0,2,22000,1,5,0,1
1,1975000,1,0,18500,1,1,1,3
1,1150000,0,1,19000,4,5,1,3
1,435000,1,0,26001,3,5,0,2
1,1100000,1,2,17000,0,4,1,0
1,270000,1,0,18000,0,2,1,1
1,605000,0,2,57001,3,4,2,2
0,1010000,1,2,17001,0,1,1,0
0,930000,0,2,39000,1,3,2,0
1,325000,0,1,31000,1,1,2,1
1,870000,1,2,21000,4,3,0,0
1,1405000,1,1,13500,2,1,1,3
1,910000,0,0,21000,3,6,0,0
1,1550000,0,2,19001,1,1,1,3
1,13500,0,2,35000,0,6,2,1
0,860000,1,2,17001,0,5,1,0
1,570000,0,0,9000,3,4,1,2
1,433000,0,0,26000,1,1,0,2
0,400000,0,1,45000,3,0,2,2
0,590000,1,2,22000,4,6,0,2
1,967000,0,0,26000,2,0,0,0
1,700000,0,1,46000,4,5,2,2
1,13500,1,1,12000,1,6,1,1
0,1530000,1,0,18000,0,2,1,3
0,1101000,1,1,19100,2,1,0,3
0,13500,1,1,12000,1,6,1,1
1,2185000,0,0,18500,4,3,1,3
0,13500,0,2,12000,2,4,1,1
1,794500,1,2,21500,3,3,0,0
1,13500,1,1,20000,2,3,0,1
1,630100,1,1,25100,1,4,0,2
1,1180000,1,1,21001,4,1,0,3
0,975000,0,1,19000,4,6,1,0
0,617000,1,1,17000,2,2,1,2
1,13500,1,1,24000,3,3,0,1
1,890500,0,0,23501,4,5,0,0
1,1025000,0,0,45500,0,3,2,0
1,551000,0,2,19000,4,4,1,2
1,1765000,0,1,46501,2,5,2,3
1,620000,0,0,21000,0,1,0,2
1,241000,0,1,31000,1,4,2,1
0,385000,0,0,19000,2,4,1,2
1,13500,1,0,44001,1,4,2,1
1,13500,0,2,31001,1,6,2,1
0,13500,0,2,22000,1,0,0,1
1,1340000,1,0,25001,4,1,0,3
1,399000,1,1,14000,3,3,1,2
1,1236000,1,0,18600,3,2,1,3
1,745000,0,2,15000,3,6,1,0
1,704500,0,0,26500,3,1,0,2
0,540000,0,0,18000,4,4,1,2
1,1045000,1,2,14500,4,6,1,0
1,13500,1,0,17000,1,6,1,1
1,690000,0,1,38000,4,6,2,2
1,825000,0,1,17000,3,1,1,0
1,13500,1,0,49001,0,3,2,1
1,700000,1,1,27000,2,0,0,2
1,500000,0,0,33000,3,1,2,2
1,352500,1,0,43500,3,4,2,1
1,1395000,1,0,25500,3,5,0,3
1,450000,0,1,31000,3,4,2,2
1,805000,0,0,22000,4,3,0,0
1,640000,1,2,22000,0,1,0,2
1,1527500,0,0,17750,1,6,1,3
1,1760000,1,1,14001,4,4,1,3
1,500000,0,1,17000,0,1,1,2
1,13500,1,0,10000,2,3,1,1
1,2100000,0,0,23000,3,1,0,3
1,810000,1,1,24000,3,0,0,0
1,655000,1,0,25001,4,4,0,2
1,975000,1,1,57000,2,4,2,0
0,13500,1,2,22000,4,6,0,1
1,461000,1,1,21000,1,4,0,2
0,520000,1,1,24001,4,1,0,2
0,585000,1,0,44000,0,3,2,2
0,815000,0,1,33000,2,2,2,0
1,1600000,1,1,45000,2,3,2,3
1,13500,1,1,20001,2,5,0,1
1,1510000,1,2,37000,1,5,2,3
1,730000,1,1,16000,3,3,1,0
1,2000000,1,2,19000,1,4,1,3
0,722000,0,1,19000,4,5,1,0
1,1420000,1,2,29000,3,2,2,3
0,1800000,1,2,43000,4,6,2,3
1,715000,1,1,25000,3,1,0,2
0,481000,0,2,24000,4,1,0,2
1,13500,0,0,22001,2,6,0,1
0,13500,1,1,16000,1,4,1,1
1,1297000,0,0,16701,4,4,1,3
1,13500,1,1,14001,3,1,1,1
0,1815000,0,1,22501,3,4,0,3
1,1330000,0,1,42000,1,4,2,3
1,1200000,0,2,15000,1,3,1,3
0,798000,1,0,36000,1,0,2,0
1,1300000,0,1,39000,1,6,2,3
1,553500,0,1,24501,4,0,0,2
1,635000,0,0,31000,3,4,2,2
1,1175000,1,0,34500,3,2,2,3
1,540000,0,0,26000,3,4,0,2
1,480888,1,0,26881,2,6,0,2
1,655000,0,0,28000,1,4,2,2
0,485000,1,0,49001,1,3,2,2
1,13500,0,2,15000,1,1,1,1
1,570000,1,2,34001,4,3,2,2
0,382000,0,1,42000,2,3,2,2
1,422500,0,1,25500,0,2,0,2
0,340000,1,1,37000,2,6,2,1
1,746000,1,0,34001,1,1,2,0
1,870000,1,2,17000,2,3,1,0
1,13500,1,1,27000,1,4,0,1
1,1135000,1,2,24501,4,1,0,3
1,492500,1,1,27500,2,1,2,2
0,13500,0,1,22000,2,4,0,1
1,1700000,0,1,27000,1,1,0,3
1,13500,1,1,12000,0,5,1,1
1,1400000,0,1,15000,1,4,1,3
0,678913,0,0,9910,3,1,1,2
1,565500,0,0,22500,3,1,0,2
1,1411000,0,1,12100,3,2,1,3
1,13500,0,1,39000,0,5,2,1
1,2050000,1,0,18000,1,3,1,3
1,701000,0,0,9000,3,4,1,2
1,13500,0,1,31000,1,5,2,1
1,662500,1,1,12500,1,3,1,2
1,1070000,1,1,14001,2,6,1,0
1,864000,0,1,18000,3,4,1,0
1,802500,0,1,39501,4,0,2,0
1,13500,1,0,25001,3,4,0,1
1,740000,0,2,19000,3,2,1,0
1,732000,1,1,14001,4,2,1,0
1,1190000,1,0,49000,3,3,2,3
1,860000,1,2,17000,3,5,1,0
0,600000,1,1,33000,4,3,2,2
1,732500,1,1,22501,3,1,0,0
0,13500,1,0,53000,1,6,2,1
0,400000,1,0,49000,0,6,2,2
1,735000,0,2,19000,3,0,1,0
1,1900000,1,1,17001,3,6,1,3
1,930000,1,0,42000,0,5,2,0
1,555000,1,1,25000,4,4,0,2
0,510000,1,1,13000,2,4,1,2
1,640000,0,1,32000,2,0,2,2
1,600000,0,1,22001,3,2,0,2
1,1050000,1,1,17001,1,6,1,0
1,13500,0,0,17000,4,6,1,1
1,13500,1,0,12000,2,2,1,1
1,1290000,0,1,22001,3,4,0,3
1,780500,1,0,29500,3,2,2,0
1,1190000,1,0,36000,4,0,2,3
1,2266000,1,1,12600,1,2,1,3
1,661000,1,2,17000,4,6,1,2
0,700000,1,2,22000,0,1,0,2
0,13500,0,1,45001,4,1,2,1
1,13500,1,1,12000,3,2,1,1
1,610000,0,1,25001,3,5,0,2
1,1427000,1,1,21701,0,1,0,3
1,951000,1,0,16000,2,1,1,0
1,850000,1,1,17000,2,6,1,0
1,1220000,1,1,20000,3,5,0,3
1,13500,1,2,19000,2,3,1,1
1,13500,1,1,20000,2,4,0,1
1,13500,0,0,28001,1,6,2,1
0,680000,1,2,31000,3,3,2,2
1,502500,0,0,26500,3,1,0,2
0,13500,1,1,27001,1,2,2,1
0,692000,1,1,25000,4,5,0,2
1,13500,0,0,9000,3,5,1,1
1,700000,0,1,12000,3,1,1,2
0,1400000,1,0,16001,2,6,1,3
1,730000,1,2,14000,2,6,1,0
1,1246000,1,2,13601,2,6,1,3
1,345000,1,0,15000,3,3,1,1
1,540000,1,2,22000,4,5,0,2
1,13500,0,0,24000,3,2,0,1
1,13500,1,1,12000,0,1,1,1
1,760000,0,2,31001,1,4,2,0
1,1655000,0,2,31500,1,3,2,3
1,555000,1,2,24001,0,3,0,2
0,721000,1,1,28000,3,1,2,0
1,13500,0,1,18000,3,1,1,1
1,13500,1,1,11001,1,5,1,1
1,930000,0,2,19000,4,5,1,0
1,1630000,1,0,12000,3,3,1,3
1,690000,0,2,39000,4,3,2,2
1,730000,1,2,25001,1,0,0,0
1,1610000,0,0,22000,2,2,0,3
1,1080000,1,0,22000,3,0,0,0
1,1580000,0,0,28000,4,4,2,3
1,13500,1,1,12000,1,0,1,1
1,850000,1,1,25000,3,3,0,0
0,740000,1,1,20001,3,4,0,0
1,672000,1,1,41000,1,0,2,2
0,1375000,1,1,28501,4,1,2,3
1,13500,0,2,29000,4,3,2,1
1,13500,1,0,15000,3,4,1,1
1,13500,0,1,41001,4,5,2,1
1,678000,0,2,22000,1,0,0,2
1,13500,1,2,21000,3,0,0,1
1,1100000,0,1,21001,1,0,0,0
0,13500,1,0,43000,1,6,2,1
1,800000,1,1,12000,0,0,1,0
1,641000,0,0,22000,2,0,0,2
1,785000,1,1,26001,4,2,0,0
1,13500,1,1,26000,4,6,0,1
1,1920000,0,1,41000,1,5,2,3
1,13500,0,1,51000,4,2,2,1
1,935000,1,1,19001,0,4,1,0
1,675000,0,0,17000,4,4,1,2
1,860000,1,1,27000,2,0,0,0
0,640000,0,2,15000,4,5,1,2
0,820000,1,1,24000,0,1,0,0
1,1045000,1,2,31500,3,1,2,0
1,1311000,1,2,19100,2,1,0,3
1,1110000,0,0,16000,4,3,1,3
1,695000,0,2,25001,0,5,0,2
1,13500,1,2,19000,1,2,1,1
0,398000,1,0,25000,3,1,0,2
1,525000,1,0,19000,0,0,1,2
1,13500,1,0,53000,1,3,2,1
1,2140000,1,1,34000,3,5,2,3
1,580000,0,1,46000,4,1,2,2
1,1720000,1,0,26001,3,2,0,3
0,1370000,1,1,43000,1,1,2,3
1,13500,1,1,20000,2,4,0,1
1,13500,0,1,25001,3,1,0,1
0,580000,0,1,46000,2,6,2,2
0,851000,0,1,19000,4,0,1,0
0,13500,0,0,9000,1,6,1,1
1,395000,1,2,24000,3,1,0,2
1,1435000,0,1,38500,0,0,2,3
1,855000,1,0,29000,1,5,2,0
1,662000,0,1,22000,4,0,0,2
1,13500,1,0,18000,3,3,1,1
1,1340000,0,2,41001,1,5,2,3
1,13500,0,0,26000,3,2,0,1
1,640000,1,1,26000,0,1,0,2
0,555000,1,0,16001,0,0,1,2
1,13500,0,2,12001,2,3,1,1
1,13500,0,1,32001,2,2,2,1
0,13500,1,1,22000,3,1,0,1
0,665000,1,0,43000,4,4,2,2
1,13500,0,1,26001,3,1,0,1
0,592000,1,0,44000,2,4,2,2
1,426000,1,1,28000,4,4,2,2
1,990000,0,2,16000,1,2,1,0
1,1700000,1,1,17000,2,4,1,3
1,1100000,0,0,27001,0,3,2,0
1,560000,1,0,12000,3,1,1,2
1,13500,0,1,29000,2,1,2,1
1,13500,0,0,16000,4,0,1,1
1,13500,1,2,25000,4,3,0,1
0,713000,0,1,18000,1,2,1,2
1,551000,0,0,22000,4,0,0,2
1,440000,0,1,12001,2,1,1,2
1,599000,0,1,16000,3,0,1,2
1,13500,1,2,17000,4,5,1,1
1,1403000,0,0,19300,2,2,0,3
1,920500,0,1,41500,1,0,2,0
1,900000,1,1,41000,1,5,2,0
1,470000,0,1,29000,2,4,2,2
0,1300000,1,0,43000,1,2,2,3
1,548000,0,2,19001,1,6,1,2
1,13500,1,2,24000,3,1,0,1
1,630000,0,1,17000,3,5,1,2
1,1205000,0,1,27500,3,1,2,3
1,1000000,0,1,32000,3,1,2,0
1,13500,0,1,27000,4,0,0,1
1,13500,1,0,18001,3,5,1,1
1,678000,1,0,44000,0,1,2,2
1,680000,0,2,35000,4,1,2,2
1,947500,0,1,53500,0,1,2,0
1,655888,0,0,21880,1,0,0,2
1,560000,0,0,9001,2,1,1,2
1,13500,0,0,26000,4,5,0,1
1,13500,1,1,14000,3,2,1,1
1,1455000,0,1,19500,3,3,0,3
1,1265000,0,0,45500,0,0,2,3
1,1111000,1,0,29101,1,1,2,3
1,570000,1,0,19000,3,0,1,2
1,1165000,0,1,21500,1,4,0,3
1,1260000,0,0,26001,3,0,0,3
1,13500,1,0,16000,0,2,1,1
1,1170000,1,1,43000,4,3,2,3
1,1415000,0,0,22500,1,3,0,3
1,1210000,0,1,18000,1,1,1,3
1,960000,1,0,43000,0,5,2,0
1,13500,1,0,36001,2,6,2,1
1,1290000,0,1,15000,1,0,1,3
1,471500,1,1,43500,1,0,2,2
1,472000,1,0,34000,1,2,2,2
0,650000,1,0,18000,3,2,1,2
0,1505000,1,0,19500,3,6,0,3
0,1700000,0,0,33000,1,5,2,3
1,340000,1,0,18000,0,6,1,1
1,13500,0,2,14000,4,0,1,1
0,670000,0,1,46000,2,0,2,2
0,13500,1,1,20000,2,0,0,1
1,700000,0,1,18000,4,4,1,2
0,1070000,1,2,25000,4,1,0,0
1,13500,0,1,32000,2,2,2,1
1,1600000,1,1,26001,0,0,0,3
1,920000,1,0,17000,1,0,1,0
1,805000,0,1,51000,4,0,2,0
1,13500,0,0,16000,3,0,1,1
1,13500,0,0,16000,2,2,1,1
1,700000,1,0,34001,0,1,2,2
1,1630000,1,0,16000,1,4,1,3
0,950000,1,0,17000,1,5,1,0
0,585000,0,0,9000,2,3,1,2
1,913000,0,1,19000,4,6,1,0
1,1450000,1,1,34000,3,6,2,3
1,1467000,0,0,22701,3,0,0,3
0,876000,1,2,29000,4,6,2,0
1,510000,0,1,10000,3,2,1,2
1,771000,0,1,46001,4,1,2,0
1,677000,0,0,12001,1,2,1,2
1,1520000,0,1,42001,3,3,2,3
0,640000,0,2,22000,2,2,0,2
1,821000,1,2,19000,4,1,1,0
0,256000,0,2,16000,2,1,1,1
1,942000,0,2,22000,3,0,0,0
1,660000,0,1,25001,3,6,0,2
1,580000,1,1,22001,0,1,0,2
1,13500,1,0,25000,3,1,0,1
1,732000,1,1,26000,0,4,0,0
1,1810000,0,1,45001,3,5,2,3
1,13500,0,1,12000,3,3,1,1
1,13500,1,0,34000,3,3,2,1
1,252000,1,0,18000,1,1,1,1
0,940000,1,1,16000,1,5,1,0
1,13500,1,1,22000,0,2,0,1
1,13500,1,1,16000,3,2,1,1
1,1200000,0,1,26000,4,5,0,3
1,540000,0,1,22001,0,4,0,2
1,840000,1,0,25000,3,6,0,0
1,484000,1,0,18000,2,0,1,2
1,452500,1,1,28500,4,6,2,2
0,1060000,0,1,17000,4,2,1,0
0,345500,0,2,24500,4,4,0,1
1,13500,1,0,43001,1,1,2,1
1,1150000,0,0,23001,0,1,0,3
1,685000,0,0,16000,4,4,1,2
1,991000,0,1,27001,1,0,2,0
0,600000,0,2,19000,2,6,1,2
0,13500,0,1,29000,2,1,2,1
1,851500,1,1,21500,4,0,0,0
1,625000,1,0,25001,3,6,0,2
1,13500,1,1,17000,3,2,1,1
0,13500,1,1,19000,0,2,1,1
0,13500,1,0,18000,3,0,1,1
0,13500,1,1,28000,1,3,2,1
1,631000,0,0,17000,1,4,1,2
0,585000,1,0,22000,0,5,0,2
0,13500,0,0,22000,3,0,0,1
0,1486000,0,1,32600,1,3,2,3
1,1171000,1,0,43100,4,3,2,3
1,552000,1,0,18001,3,6,1,2
1,920000,0,0,26000,1,2,0,0
1,625000,1,1,26000,4,4,0,2
1,2345000,0,2,15500,1,0,1,3
1,13500,1,0,43000,1,1,2,1
1,832000,0,1,21001,3,6,0,0
1,689000,0,1,31000,4,1,2,2
0,13500,0,1,26000,2,3,0,1
1,13500,1,1,12000,3,6,1,1
0,828500,1,1,27501,3,5,2,0
1,1152000,0,1,22200,2,1,0,3
0,13500,0,1,42000,2,4,2,1
1,1200000,1,1,16000,3,0,1,3
1,940000,1,1,33000,1,4,2,0
0,960000,0,1,35001,0,0,2,0
1,835000,0,1,22000,3,3,0,0
1,660000,0,1,53001,0,0,2,2
1,601500,0,1,46500,4,3,2,2
1,13500,0,1,21000,1,1,0,1
1,1351000,1,1,20100,2,0,0,3
0,925000,1,2,34000,2,6,2,0
0,700000,0,0,16000,0,1,1,2
1,585000,0,0,26001,4,6,0,2
0,13500,0,2,39001,1,0,2,1
0,650000,1,0,53001,1,3,2,2
1,865000,0,1,38000,2,6,2,0
1,1652500,1,1,13250,3,5,1,3
0,1050000,1,0,36001,4,6,2,0
1,330000,0,2,15000,1,6,1,1
1,505000,0,0,26000,0,3,0,2
1,1650000,0,0,21000,0,5,0,3
1,1200000,0,0,27000,0,3,0,3
1,2305000,0,0,26500,3,3,0,3
1,2000000,0,1,38000,2,0,2,3
1,1300000,0,0,19000,3,2,1,3
1,570000,0,0,9001,3,6,1,2
0,740000,0,1,25001,1,4,0,0
1,1300000,1,1,16001,3,5,1,3
1,1360000,1,2,22000,3,3,0,3
1,380000,1,0,12000,2,6,1,2
1,1020000,1,0,16001,3,1,1,0
1,970000,1,1,29000,4,1,2,0
1,1590000,0,2,19000,3,2,1,3
1,800000,0,0,22000,0,6,0,0
1,1635000,0,0,12500,1,1,1,3
1,660000,1,2,21000,3,4,0,2
1,800000,0,1,39000,3,0,2,0
1,1620000,0,0,9000,3,4,1,3
1,420000,1,2,45000,2,0,2,2
1,490000,1,1,26001,3,2,0,2
0,1515000,0,2,31500,1,2,2,3
1,13500,1,0,49001,1,2,2,1
1,610000,0,2,16001,1,1,1,2
1,466000,1,0,44000,1,0,2,2
1,1825000,0,0,33500,0,5,2,3
1,1350000,0,0,12001,0,5,1,3
0,647000,0,0,21001,0,3,0,2
1,1100000,0,1,31000,3,2,2,0
1,800000,1,1,25000,0,2,0,0
1,515000,1,1,17000,4,1,1,2
1,1635000,0,1,25501,3,0,0,3
1,815100,1,1,22101,0,3,0,0
1,1435000,1,1,31500,2,3,2,3
0,1200000,0,1,22000,3,5,0,3
0,570000,0,1,31000,2,5,2,2
1,13500,1,1,20000,1,5,0,1
1,555000,0,0,19000,2,2,1,2
1,447000,0,2,19001,4,3,1,2
1,1400000,1,0,29001,2,1,2,3
1,575000,0,1,19000,4,6,1,2
1,13500,1,0,19001,1,4,1,1
